Run,Assay Type,AvgSpotLen,Bases,BioProject,BioSample,Bytes,cell_type,Center Name,condition,Consent,DATASTORE filetype,DATASTORE provider,DATASTORE region,Experiment,Instrument,Library Name,LibraryLayout,LibrarySelection,LibrarySource,media,OD,Organism,Platform,ReleaseDate,create_date,version,Sample Name,Serovar,source_name,SRA Study,sub_species
SRR22393083,RNA-Seq,101,1073111466,PRJNA904727,SAMN31851630,355680134,bacterial cell,HELMHOLTZ INSTITUTE FOR RNA-BASED INFECTION RESEARCH,ESP,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX18363047,NextSeq 2000,GSM6753851,SINGLE,cDNA,TRANSCRIPTOMIC SINGLE CELL,Lennox broth media,OD 2.0,Salmonella enterica subsp. enterica serovar Typhimurium,ILLUMINA,2023-02-09T00:00:00Z,2022-11-23T11:26:00Z,1,GSM6753851,Typhimurium,bacterial cell,SRP409450,enterica
SRR22393084,RNA-Seq,101,1864628468,PRJNA904727,SAMN31851631,618123218,bacterial cell,HELMHOLTZ INSTITUTE FOR RNA-BASED INFECTION RESEARCH,ESP,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX18363046,NextSeq 2000,GSM6753850,SINGLE,cDNA,TRANSCRIPTOMIC SINGLE CELL,Lennox broth media,OD 2.0,Salmonella enterica subsp. enterica serovar Typhimurium,ILLUMINA,2023-02-09T00:00:00Z,2022-11-23T11:29:00Z,1,GSM6753850,Typhimurium,bacterial cell,SRP409450,enterica
SRR22393085,RNA-Seq,101,1673878151,PRJNA904727,SAMN31851632,569570608,bacterial cell,HELMHOLTZ INSTITUTE FOR RNA-BASED INFECTION RESEARCH,ESP,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX18363045,NextSeq 2000,GSM6753849,SINGLE,cDNA,TRANSCRIPTOMIC SINGLE CELL,Lennox broth media,OD 2.0,Salmonella enterica subsp. enterica serovar Typhimurium,ILLUMINA,2023-02-09T00:00:00Z,2022-11-23T11:28:00Z,1,GSM6753849,Typhimurium,bacterial cell,SRP409450,enterica
SRR22393086,RNA-Seq,101,1378757767,PRJNA904727,SAMN31851633,465685525,bacterial cell,HELMHOLTZ INSTITUTE FOR RNA-BASED INFECTION RESEARCH,ESP,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX18363044,NextSeq 2000,GSM6753848,SINGLE,cDNA,TRANSCRIPTOMIC SINGLE CELL,Lennox broth media,OD 2.0,Salmonella enterica subsp. enterica serovar Typhimurium,ILLUMINA,2023-02-09T00:00:00Z,2022-11-23T11:27:00Z,1,GSM6753848,Typhimurium,bacterial cell,SRP409450,enterica
SRR22393087,RNA-Seq,101,1441809239,PRJNA904727,SAMN31851634,466368061,bacterial cell,HELMHOLTZ INSTITUTE FOR RNA-BASED INFECTION RESEARCH,ESP,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX18363043,NextSeq 2000,GSM6753847,SINGLE,cDNA,TRANSCRIPTOMIC SINGLE CELL,Lennox broth media,OD 2.0,Salmonella enterica subsp. enterica serovar Typhimurium,ILLUMINA,2023-02-09T00:00:00Z,2022-11-23T11:28:00Z,1,GSM6753847,Typhimurium,bacterial cell,SRP409450,enterica
SRR22393088,RNA-Seq,101,1243273034,PRJNA904727,SAMN31851635,434467372,bacterial cell,HELMHOLTZ INSTITUTE FOR RNA-BASED INFECTION RESEARCH,ESP,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX18363042,NextSeq 2000,GSM6753846,SINGLE,cDNA,TRANSCRIPTOMIC SINGLE CELL,Lennox broth media,OD 2.0,Salmonella enterica subsp. enterica serovar Typhimurium,ILLUMINA,2023-02-09T00:00:00Z,2022-11-23T11:27:00Z,1,GSM6753846,Typhimurium,bacterial cell,SRP409450,enterica
SRR22393089,RNA-Seq,101,1418681047,PRJNA904727,SAMN31851636,469027096,bacterial cell,HELMHOLTZ INSTITUTE FOR RNA-BASED INFECTION RESEARCH,ESP,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX18363041,NextSeq 2000,GSM6753845,SINGLE,cDNA,TRANSCRIPTOMIC SINGLE CELL,Lennox broth media,OD 2.0,Salmonella enterica subsp. enterica serovar Typhimurium,ILLUMINA,2023-02-09T00:00:00Z,2022-11-23T11:27:00Z,1,GSM6753845,Typhimurium,bacterial cell,SRP409450,enterica
SRR22393090,RNA-Seq,101,1571351839,PRJNA904727,SAMN31851701,517844469,bacterial cell,HELMHOLTZ INSTITUTE FOR RNA-BASED INFECTION RESEARCH,ESP,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX18363040,NextSeq 2000,GSM6753780,SINGLE,cDNA,TRANSCRIPTOMIC SINGLE CELL,Lennox broth media,OD 2.0,Salmonella enterica subsp. enterica serovar Typhimurium,ILLUMINA,2023-02-09T00:00:00Z,2022-11-23T11:27:00Z,1,GSM6753780,Typhimurium,bacterial cell,SRP409450,enterica
SRR22393091,RNA-Seq,101,1427444615,PRJNA904727,SAMN31851702,474737310,bacterial cell,HELMHOLTZ INSTITUTE FOR RNA-BASED INFECTION RESEARCH,ESP,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX18363039,NextSeq 2000,GSM6753779,SINGLE,cDNA,TRANSCRIPTOMIC SINGLE CELL,Lennox broth media,OD 2.0,Salmonella enterica subsp. enterica serovar Typhimurium,ILLUMINA,2023-02-09T00:00:00Z,2022-11-23T11:27:00Z,1,GSM6753779,Typhimurium,bacterial cell,SRP409450,enterica
SRR22393092,RNA-Seq,101,1582418106,PRJNA904727,SAMN31851703,529039133,bacterial cell,HELMHOLTZ INSTITUTE FOR RNA-BASED INFECTION RESEARCH,ESP,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX18363038,NextSeq 2000,GSM6753778,SINGLE,cDNA,TRANSCRIPTOMIC SINGLE CELL,Lennox broth media,OD 2.0,Salmonella enterica subsp. enterica serovar Typhimurium,ILLUMINA,2023-02-09T00:00:00Z,2022-11-23T11:44:00Z,1,GSM6753778,Typhimurium,bacterial cell,SRP409450,enterica
SRR22393093,RNA-Seq,101,1249342326,PRJNA904727,SAMN31851704,406170211,bacterial cell,HELMHOLTZ INSTITUTE FOR RNA-BASED INFECTION RESEARCH,ESP,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX18363037,NextSeq 2000,GSM6753777,SINGLE,cDNA,TRANSCRIPTOMIC SINGLE CELL,Lennox broth media,OD 2.0,Salmonella enterica subsp. enterica serovar Typhimurium,ILLUMINA,2023-02-09T00:00:00Z,2022-11-23T11:26:00Z,1,GSM6753777,Typhimurium,bacterial cell,SRP409450,enterica
SRR22393094,RNA-Seq,101,1275713426,PRJNA904727,SAMN31851705,414708288,bacterial cell,HELMHOLTZ INSTITUTE FOR RNA-BASED INFECTION RESEARCH,ESP,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX18363036,NextSeq 2000,GSM6753776,SINGLE,cDNA,TRANSCRIPTOMIC SINGLE CELL,Lennox broth media,OD 2.0,Salmonella enterica subsp. enterica serovar Typhimurium,ILLUMINA,2023-02-09T00:00:00Z,2022-11-23T11:26:00Z,1,GSM6753776,Typhimurium,bacterial cell,SRP409450,enterica
SRR22393095,RNA-Seq,101,1360007925,PRJNA904727,SAMN31851706,461908297,bacterial cell,HELMHOLTZ INSTITUTE FOR RNA-BASED INFECTION RESEARCH,ESP,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX18363035,NextSeq 2000,GSM6753775,SINGLE,cDNA,TRANSCRIPTOMIC SINGLE CELL,Lennox broth media,OD 2.0,Salmonella enterica subsp. enterica serovar Typhimurium,ILLUMINA,2023-02-09T00:00:00Z,2022-11-23T11:27:00Z,1,GSM6753775,Typhimurium,bacterial cell,SRP409450,enterica
SRR22393096,RNA-Seq,101,1241469174,PRJNA904727,SAMN31851707,408365334,bacterial cell,HELMHOLTZ INSTITUTE FOR RNA-BASED INFECTION RESEARCH,ESP,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX18363034,NextSeq 2000,GSM6753774,SINGLE,cDNA,TRANSCRIPTOMIC SINGLE CELL,Lennox broth media,OD 2.0,Salmonella enterica subsp. enterica serovar Typhimurium,ILLUMINA,2023-02-09T00:00:00Z,2022-11-23T11:27:00Z,1,GSM6753774,Typhimurium,bacterial cell,SRP409450,enterica
SRR22393097,RNA-Seq,101,1764069030,PRJNA904727,SAMN31851708,579035411,bacterial cell,HELMHOLTZ INSTITUTE FOR RNA-BASED INFECTION RESEARCH,ESP,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX18363033,NextSeq 2000,GSM6753773,SINGLE,cDNA,TRANSCRIPTOMIC SINGLE CELL,Lennox broth media,OD 2.0,Salmonella enterica subsp. enterica serovar Typhimurium,ILLUMINA,2023-02-09T00:00:00Z,2022-11-23T11:29:00Z,1,GSM6753773,Typhimurium,bacterial cell,SRP409450,enterica
SRR22393098,RNA-Seq,101,1338832467,PRJNA904727,SAMN31851725,433794447,bacterial cell,HELMHOLTZ INSTITUTE FOR RNA-BASED INFECTION RESEARCH,LEP,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX18363032,NextSeq 2000,GSM6753756,SINGLE,cDNA,TRANSCRIPTOMIC SINGLE CELL,Lennox broth media,OD 1.0,Salmonella enterica subsp. enterica serovar Typhimurium,ILLUMINA,2023-02-09T00:00:00Z,2022-11-23T11:27:00Z,1,GSM6753756,Typhimurium,bacterial cell,SRP409450,enterica
SRR22393099,RNA-Seq,101,1094485995,PRJNA904727,SAMN31851726,362095438,bacterial cell,HELMHOLTZ INSTITUTE FOR RNA-BASED INFECTION RESEARCH,LEP,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX18363031,NextSeq 2000,GSM6753755,SINGLE,cDNA,TRANSCRIPTOMIC SINGLE CELL,Lennox broth media,OD 1.0,Salmonella enterica subsp. enterica serovar Typhimurium,ILLUMINA,2023-02-09T00:00:00Z,2022-11-23T11:26:00Z,1,GSM6753755,Typhimurium,bacterial cell,SRP409450,enterica
SRR22393100,RNA-Seq,101,1932778016,PRJNA904727,SAMN31851727,630989279,bacterial cell,HELMHOLTZ INSTITUTE FOR RNA-BASED INFECTION RESEARCH,LEP,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX18363030,NextSeq 2000,GSM6753754,SINGLE,cDNA,TRANSCRIPTOMIC SINGLE CELL,Lennox broth media,OD 1.0,Salmonella enterica subsp. enterica serovar Typhimurium,ILLUMINA,2023-02-09T00:00:00Z,2022-11-23T11:29:00Z,1,GSM6753754,Typhimurium,bacterial cell,SRP409450,enterica
SRR22393101,RNA-Seq,101,1446759956,PRJNA904727,SAMN31851728,498618682,bacterial cell,HELMHOLTZ INSTITUTE FOR RNA-BASED INFECTION RESEARCH,LEP,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX18363029,NextSeq 2000,GSM6753753,SINGLE,cDNA,TRANSCRIPTOMIC SINGLE CELL,Lennox broth media,OD 1.0,Salmonella enterica subsp. enterica serovar Typhimurium,ILLUMINA,2023-02-09T00:00:00Z,2022-11-23T11:27:00Z,1,GSM6753753,Typhimurium,bacterial cell,SRP409450,enterica
SRR22393102,RNA-Seq,101,1571352748,PRJNA904727,SAMN31851729,513272419,bacterial cell,HELMHOLTZ INSTITUTE FOR RNA-BASED INFECTION RESEARCH,LEP,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX18363028,NextSeq 2000,GSM6753752,SINGLE,cDNA,TRANSCRIPTOMIC SINGLE CELL,Lennox broth media,OD 1.0,Salmonella enterica subsp. enterica serovar Typhimurium,ILLUMINA,2023-02-09T00:00:00Z,2022-11-23T11:28:00Z,1,GSM6753752,Typhimurium,bacterial cell,SRP409450,enterica
SRR22393103,RNA-Seq,101,2015582765,PRJNA904727,SAMN31851730,651448139,bacterial cell,HELMHOLTZ INSTITUTE FOR RNA-BASED INFECTION RESEARCH,LEP,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX18363027,NextSeq 2000,GSM6753751,SINGLE,cDNA,TRANSCRIPTOMIC SINGLE CELL,Lennox broth media,OD 1.0,Salmonella enterica subsp. enterica serovar Typhimurium,ILLUMINA,2023-02-09T00:00:00Z,2022-11-23T11:30:00Z,1,GSM6753751,Typhimurium,bacterial cell,SRP409450,enterica
SRR22393104,RNA-Seq,101,1503400756,PRJNA904727,SAMN31851731,482857797,bacterial cell,HELMHOLTZ INSTITUTE FOR RNA-BASED INFECTION RESEARCH,LEP,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX18363026,NextSeq 2000,GSM6753750,SINGLE,cDNA,TRANSCRIPTOMIC SINGLE CELL,Lennox broth media,OD 1.0,Salmonella enterica subsp. enterica serovar Typhimurium,ILLUMINA,2023-02-09T00:00:00Z,2022-11-23T11:29:00Z,1,GSM6753750,Typhimurium,bacterial cell,SRP409450,enterica
SRR22393105,RNA-Seq,101,1899064014,PRJNA904727,SAMN31851732,609270109,bacterial cell,HELMHOLTZ INSTITUTE FOR RNA-BASED INFECTION RESEARCH,LEP,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX18363025,NextSeq 2000,GSM6753749,SINGLE,cDNA,TRANSCRIPTOMIC SINGLE CELL,Lennox broth media,OD 1.0,Salmonella enterica subsp. enterica serovar Typhimurium,ILLUMINA,2023-02-09T00:00:00Z,2022-11-23T11:29:00Z,1,GSM6753749,Typhimurium,bacterial cell,SRP409450,enterica
SRR22393106,RNA-Seq,101,1837312917,PRJNA904727,SAMN31851765,595239806,bacterial cell,HELMHOLTZ INSTITUTE FOR RNA-BASED INFECTION RESEARCH,LEP,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX18363024,NextSeq 2000,GSM6753716,SINGLE,cDNA,TRANSCRIPTOMIC SINGLE CELL,Lennox broth media,OD 1.0,Salmonella enterica subsp. enterica serovar Typhimurium,ILLUMINA,2023-02-09T00:00:00Z,2022-11-23T11:29:00Z,1,GSM6753716,Typhimurium,bacterial cell,SRP409450,enterica
SRR22393107,RNA-Seq,101,1456600386,PRJNA904727,SAMN31851766,477840269,bacterial cell,HELMHOLTZ INSTITUTE FOR RNA-BASED INFECTION RESEARCH,LEP,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX18363023,NextSeq 2000,GSM6753715,SINGLE,cDNA,TRANSCRIPTOMIC SINGLE CELL,Lennox broth media,OD 1.0,Salmonella enterica subsp. enterica serovar Typhimurium,ILLUMINA,2023-02-09T00:00:00Z,2022-11-23T11:28:00Z,1,GSM6753715,Typhimurium,bacterial cell,SRP409450,enterica
SRR22393108,RNA-Seq,101,710131707,PRJNA904727,SAMN31851767,223554795,bacterial cell,HELMHOLTZ INSTITUTE FOR RNA-BASED INFECTION RESEARCH,LEP,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX18363022,NextSeq 2000,GSM6753714,SINGLE,cDNA,TRANSCRIPTOMIC SINGLE CELL,Lennox broth media,OD 1.0,Salmonella enterica subsp. enterica serovar Typhimurium,ILLUMINA,2023-02-09T00:00:00Z,2022-11-23T11:25:00Z,1,GSM6753714,Typhimurium,bacterial cell,SRP409450,enterica
SRR22393109,RNA-Seq,101,1217319569,PRJNA904727,SAMN31851733,399024765,bacterial cell,HELMHOLTZ INSTITUTE FOR RNA-BASED INFECTION RESEARCH,LEP,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX18363144,NextSeq 2000,GSM6753748,SINGLE,cDNA,TRANSCRIPTOMIC SINGLE CELL,Lennox broth media,OD 1.0,Salmonella enterica subsp. enterica serovar Typhimurium,ILLUMINA,2023-02-09T00:00:00Z,2022-11-23T11:27:00Z,1,GSM6753748,Typhimurium,bacterial cell,SRP409450,enterica
SRR22393110,RNA-Seq,101,926204744,PRJNA904727,SAMN31851734,298014668,bacterial cell,HELMHOLTZ INSTITUTE FOR RNA-BASED INFECTION RESEARCH,LEP,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX18363143,NextSeq 2000,GSM6753747,SINGLE,cDNA,TRANSCRIPTOMIC SINGLE CELL,Lennox broth media,OD 1.0,Salmonella enterica subsp. enterica serovar Typhimurium,ILLUMINA,2023-02-09T00:00:00Z,2022-11-23T11:26:00Z,1,GSM6753747,Typhimurium,bacterial cell,SRP409450,enterica
SRR22393111,RNA-Seq,101,1860126898,PRJNA904727,SAMN31851735,602422123,bacterial cell,HELMHOLTZ INSTITUTE FOR RNA-BASED INFECTION RESEARCH,LEP,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX18363142,NextSeq 2000,GSM6753746,SINGLE,cDNA,TRANSCRIPTOMIC SINGLE CELL,Lennox broth media,OD 1.0,Salmonella enterica subsp. enterica serovar Typhimurium,ILLUMINA,2023-02-09T00:00:00Z,2022-11-23T11:28:00Z,1,GSM6753746,Typhimurium,bacterial cell,SRP409450,enterica
SRR22393112,RNA-Seq,101,1167573332,PRJNA904727,SAMN31851736,378746042,bacterial cell,HELMHOLTZ INSTITUTE FOR RNA-BASED INFECTION RESEARCH,LEP,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX18363141,NextSeq 2000,GSM6753745,SINGLE,cDNA,TRANSCRIPTOMIC SINGLE CELL,Lennox broth media,OD 1.0,Salmonella enterica subsp. enterica serovar Typhimurium,ILLUMINA,2023-02-09T00:00:00Z,2022-11-23T11:26:00Z,1,GSM6753745,Typhimurium,bacterial cell,SRP409450,enterica
SRR22393113,RNA-Seq,101,1367304165,PRJNA904727,SAMN31851737,455709057,bacterial cell,HELMHOLTZ INSTITUTE FOR RNA-BASED INFECTION RESEARCH,LEP,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX18363140,NextSeq 2000,GSM6753744,SINGLE,cDNA,TRANSCRIPTOMIC SINGLE CELL,Lennox broth media,OD 1.0,Salmonella enterica subsp. enterica serovar Typhimurium,ILLUMINA,2023-02-09T00:00:00Z,2022-11-23T11:27:00Z,1,GSM6753744,Typhimurium,bacterial cell,SRP409450,enterica
SRR22393114,RNA-Seq,101,1341633399,PRJNA904727,SAMN31851738,429088546,bacterial cell,HELMHOLTZ INSTITUTE FOR RNA-BASED INFECTION RESEARCH,LEP,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX18363139,NextSeq 2000,GSM6753743,SINGLE,cDNA,TRANSCRIPTOMIC SINGLE CELL,Lennox broth media,OD 1.0,Salmonella enterica subsp. enterica serovar Typhimurium,ILLUMINA,2023-02-09T00:00:00Z,2022-11-23T11:28:00Z,1,GSM6753743,Typhimurium,bacterial cell,SRP409450,enterica
SRR22393115,RNA-Seq,101,1241057599,PRJNA904727,SAMN31851739,405702437,bacterial cell,HELMHOLTZ INSTITUTE FOR RNA-BASED INFECTION RESEARCH,LEP,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX18363138,NextSeq 2000,GSM6753742,SINGLE,cDNA,TRANSCRIPTOMIC SINGLE CELL,Lennox broth media,OD 1.0,Salmonella enterica subsp. enterica serovar Typhimurium,ILLUMINA,2023-02-09T00:00:00Z,2022-11-23T11:27:00Z,1,GSM6753742,Typhimurium,bacterial cell,SRP409450,enterica
SRR22393116,RNA-Seq,101,1509020093,PRJNA904727,SAMN31851740,484316867,bacterial cell,HELMHOLTZ INSTITUTE FOR RNA-BASED INFECTION RESEARCH,LEP,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX18363137,NextSeq 2000,GSM6753741,SINGLE,cDNA,TRANSCRIPTOMIC SINGLE CELL,Lennox broth media,OD 1.0,Salmonella enterica subsp. enterica serovar Typhimurium,ILLUMINA,2023-02-09T00:00:00Z,2022-11-23T11:28:00Z,1,GSM6753741,Typhimurium,bacterial cell,SRP409450,enterica
SRR22393117,RNA-Seq,101,1075792006,PRJNA904727,SAMN31851757,347591591,bacterial cell,HELMHOLTZ INSTITUTE FOR RNA-BASED INFECTION RESEARCH,LEP,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX18363136,NextSeq 2000,GSM6753724,SINGLE,cDNA,TRANSCRIPTOMIC SINGLE CELL,Lennox broth media,OD 1.0,Salmonella enterica subsp. enterica serovar Typhimurium,ILLUMINA,2023-02-09T00:00:00Z,2022-11-23T11:27:00Z,1,GSM6753724,Typhimurium,bacterial cell,SRP409450,enterica
SRR22393118,RNA-Seq,101,1545577447,PRJNA904727,SAMN31851758,501944252,bacterial cell,HELMHOLTZ INSTITUTE FOR RNA-BASED INFECTION RESEARCH,LEP,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX18363135,NextSeq 2000,GSM6753723,SINGLE,cDNA,TRANSCRIPTOMIC SINGLE CELL,Lennox broth media,OD 1.0,Salmonella enterica subsp. enterica serovar Typhimurium,ILLUMINA,2023-02-09T00:00:00Z,2022-11-23T11:28:00Z,1,GSM6753723,Typhimurium,bacterial cell,SRP409450,enterica
SRR22393119,RNA-Seq,101,1394513666,PRJNA904727,SAMN31851759,452177921,bacterial cell,HELMHOLTZ INSTITUTE FOR RNA-BASED INFECTION RESEARCH,LEP,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX18363134,NextSeq 2000,GSM6753722,SINGLE,cDNA,TRANSCRIPTOMIC SINGLE CELL,Lennox broth media,OD 1.0,Salmonella enterica subsp. enterica serovar Typhimurium,ILLUMINA,2023-02-09T00:00:00Z,2022-11-23T11:27:00Z,1,GSM6753722,Typhimurium,bacterial cell,SRP409450,enterica
SRR22393120,RNA-Seq,101,1573102169,PRJNA904727,SAMN31851760,519057297,bacterial cell,HELMHOLTZ INSTITUTE FOR RNA-BASED INFECTION RESEARCH,LEP,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX18363133,NextSeq 2000,GSM6753721,SINGLE,cDNA,TRANSCRIPTOMIC SINGLE CELL,Lennox broth media,OD 1.0,Salmonella enterica subsp. enterica serovar Typhimurium,ILLUMINA,2023-02-09T00:00:00Z,2022-11-23T11:28:00Z,1,GSM6753721,Typhimurium,bacterial cell,SRP409450,enterica
SRR22393121,RNA-Seq,101,1349634720,PRJNA904727,SAMN31851761,436969563,bacterial cell,HELMHOLTZ INSTITUTE FOR RNA-BASED INFECTION RESEARCH,LEP,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX18363132,NextSeq 2000,GSM6753720,SINGLE,cDNA,TRANSCRIPTOMIC SINGLE CELL,Lennox broth media,OD 1.0,Salmonella enterica subsp. enterica serovar Typhimurium,ILLUMINA,2023-02-09T00:00:00Z,2022-11-23T11:27:00Z,1,GSM6753720,Typhimurium,bacterial cell,SRP409450,enterica
SRR22393122,RNA-Seq,101,1242096586,PRJNA904727,SAMN31851762,426880315,bacterial cell,HELMHOLTZ INSTITUTE FOR RNA-BASED INFECTION RESEARCH,LEP,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX18363131,NextSeq 2000,GSM6753719,SINGLE,cDNA,TRANSCRIPTOMIC SINGLE CELL,Lennox broth media,OD 1.0,Salmonella enterica subsp. enterica serovar Typhimurium,ILLUMINA,2023-02-09T00:00:00Z,2022-11-23T11:27:00Z,1,GSM6753719,Typhimurium,bacterial cell,SRP409450,enterica
SRR22393123,RNA-Seq,101,1813913944,PRJNA904727,SAMN31851763,608839437,bacterial cell,HELMHOLTZ INSTITUTE FOR RNA-BASED INFECTION RESEARCH,LEP,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX18363130,NextSeq 2000,GSM6753718,SINGLE,cDNA,TRANSCRIPTOMIC SINGLE CELL,Lennox broth media,OD 1.0,Salmonella enterica subsp. enterica serovar Typhimurium,ILLUMINA,2023-02-09T00:00:00Z,2022-11-23T11:28:00Z,1,GSM6753718,Typhimurium,bacterial cell,SRP409450,enterica
SRR22393124,RNA-Seq,101,1319844669,PRJNA904727,SAMN31851764,439621911,bacterial cell,HELMHOLTZ INSTITUTE FOR RNA-BASED INFECTION RESEARCH,LEP,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX18363129,NextSeq 2000,GSM6753717,SINGLE,cDNA,TRANSCRIPTOMIC SINGLE CELL,Lennox broth media,OD 1.0,Salmonella enterica subsp. enterica serovar Typhimurium,ILLUMINA,2023-02-09T00:00:00Z,2022-11-23T11:27:00Z,1,GSM6753717,Typhimurium,bacterial cell,SRP409450,enterica
SRR22393125,RNA-Seq,101,1186396904,PRJNA904727,SAMN31851797,391143235,bacterial cell,HELMHOLTZ INSTITUTE FOR RNA-BASED INFECTION RESEARCH,LEP,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX18363128,NextSeq 2000,GSM6753684,SINGLE,cDNA,TRANSCRIPTOMIC SINGLE CELL,Lennox broth media,OD 1.0,Salmonella enterica subsp. enterica serovar Typhimurium,ILLUMINA,2023-02-09T00:00:00Z,2022-11-23T11:26:00Z,1,GSM6753684,Typhimurium,bacterial cell,SRP409450,enterica
SRR22393126,RNA-Seq,101,1305485499,PRJNA904727,SAMN31851798,439528876,bacterial cell,HELMHOLTZ INSTITUTE FOR RNA-BASED INFECTION RESEARCH,LEP,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX18363127,NextSeq 2000,GSM6753683,SINGLE,cDNA,TRANSCRIPTOMIC SINGLE CELL,Lennox broth media,OD 1.0,Salmonella enterica subsp. enterica serovar Typhimurium,ILLUMINA,2023-02-09T00:00:00Z,2022-11-23T11:27:00Z,1,GSM6753683,Typhimurium,bacterial cell,SRP409450,enterica
